,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
132,True,[ 3.30524025e+02  2.57427034e+02 -1.35576414e-04],[300.09284019 344.01480675 -95.76372117],[ 298.92624021  448.65906715 -109.26992029],[298.01693916 544.17514801 -99.76026356],[304.3628633  602.76992798 -74.28860128],[449.99886274 474.99967575 -46.44946843],[405.57655692 603.8848114  -62.53710195],[341.49994612 568.15727234 -64.43963841],[327.37171054 516.72603607 -58.00517321],[431.98194981 479.87537384   6.95573576],[371.29808664 594.48331833 -10.98265316],[312.21283078 545.81771851 -20.81531458],[313.55195045 495.55515289 -19.34595823],[402.02120304 479.81952667  50.63115567],[333.51366878 570.25938034  27.06445388],[291.81575775 525.21108627  13.90266348],[302.91459918 485.75889587  13.65625162],[374.46974516 469.79744911  88.21777135],[317.43663669 531.21477127  70.94126076],[287.64319539 500.62356949  61.02050185],[293.51700783 467.69130707  59.9121353 ]
133,True,[ 3.33157557e+02  2.55377884e+02 -8.59374114e-05],[298.13271403 345.20656586 -95.61608166],[ 295.84528327  450.77988625 -106.86170161],[294.87782121 545.98955154 -93.99468631],[304.17286634 601.30794525 -65.16115129],[450.7337451  474.28865433 -47.43988752],[404.14741158 602.28126526 -58.26448381],[338.58561873 569.49949265 -56.66429937],[324.07542586 518.75455856 -48.70798767],[437.68021703 477.04831123   7.74190178],[377.40238667 592.86449432  -3.82496593],[315.26858568 551.08566284 -12.21023753],[312.5923419  503.48327637 -11.80184908],[410.62291861 475.10845184  53.68048936],[340.21872997 566.91192627  35.61859176],[295.01110554 527.16087341  20.66431358],[302.40035534 490.10129929  17.1408686 ],[384.64805245 464.14649963  93.53466064],[324.19036388 525.74352264  78.53981942],[292.86880374 499.19019699  65.79792917],[296.99607968 468.68082047  61.34567007]
134,True,[ 3.30722584e+02  2.59325094e+02 -1.70355322e-04],[297.46197939 342.82356262 -98.65986317],[ 295.06910563  447.82344818 -113.14647943],[ 294.60175753  543.6431694  -103.30028862],[304.0203023  601.73091888 -77.42206246],[447.67773271 476.5708065  -56.00278214],[402.3767674  604.08582687 -73.13340336],[339.110291   565.57697296 -73.73609573],[327.10111856 513.16835403 -66.7481634 ],[429.81685996 481.47680283  -1.77429371],[368.59297156 596.65077209 -20.07663824],[310.181669   545.68284988 -27.34783798],[313.83985877 496.49694443 -25.07617056],[399.76331949 481.22056961  42.7520071 ],[328.72096896 571.18761063  17.91228667],[288.74918818 523.04563522   6.19692625],[303.22761297 483.85705948   6.10593701],[371.58370972 470.75051308  81.06849611],[312.18376637 532.59069443  61.83003277],[284.70089793 498.58383179  51.38856053],[294.85870242 464.98703957  49.22578409]
135,True,[ 3.33031322e+02  2.57435818e+02 -1.25136985e-04],[ 297.96093464  344.97219086 -100.40633529],[ 295.22723794  450.53023338 -112.91888058],[294.93881464 545.35417557 -99.8375836 ],[305.05123615 599.13396835 -70.10716349],[448.02138805 475.63997269 -55.71301907],[404.47098255 603.7245369  -70.36270022],[339.82618332 567.87843704 -69.38948482],[325.75057268 515.91276169 -60.94778851],[433.51994991 477.73590088   1.32965344],[372.3299861  591.31010056 -14.30592321],[312.68684149 543.88669968 -21.86675727],[314.80345845 494.38739777 -19.69424643],[406.69626117 475.7379055   48.70480523],[335.67692399 565.0526619   25.82793474],[292.9037261  519.76421356  12.04036117],[305.13321519 481.83872223  10.7987636 ],[381.9364357  464.91883278  89.76022124],[321.98951483 524.03137207  70.90773851],[291.67529583 494.5041275   58.40141729],[298.8198638  462.54673004  55.19199595]
136,True,[ 3.32814739e+02  2.58088474e+02 -1.53242534e-04],[299.11430597 340.21184921 -96.18372291],[ 297.06711531  443.89746666 -110.9412691 ],[ 295.13975501  540.03610611 -102.06245184],[302.61172414 594.69371796 -77.55340755],[447.22747564 475.25110245 -56.52796939],[405.38697839 602.08608627 -74.08861846],[340.97456574 566.38343811 -75.5621168 ],[327.79174447 514.19654846 -69.10213977],[430.8249414  480.09241104  -3.5744606 ],[370.41292548 592.08063126 -22.23596267],[311.83982134 542.82754898 -30.37067413],[317.0930779  493.03533554 -28.75161834],[402.43599057 479.43657875  40.30241266],[331.57716751 567.99373627  15.03302548],[290.77819347 520.9034729    3.96589279],[305.21879911 480.9601593    4.50911807],[376.10774875 468.65793228  78.1640017 ],[315.33228278 528.39357376  57.58904189],[286.97033644 496.03672028  47.44703293],[296.57961845 462.36708641  46.11131296]
137,True,[ 3.31412179e+02  2.58105011e+02 -1.31396370e-04],[ 298.9451015   341.38140678 -103.02243054],[ 295.73584914  445.11966705 -118.83580685],[ 293.35745931  542.26037979 -109.96899515],[303.12847853 599.1245842  -84.27309752],[448.38799238 476.08265877 -53.58473852],[402.03845501 602.66693115 -72.89003313],[341.04894876 562.82878876 -75.31669468],[329.22166228 510.63972473 -68.41777414],[429.40464735 480.21080017   2.91898739],[363.26983809 592.32467651 -19.1390875 ],[309.91867304 539.56792831 -28.29817884],[317.68946171 488.46622467 -25.18127762],[399.55269098 480.31831741  48.68530825],[326.60985589 568.09335709  20.89783072],[290.59991241 517.25824356   8.61895949],[308.80810976 479.02885437  10.26471298],[373.81227136 472.29821205  87.77130425],[313.99728298 529.29599762  67.6083076 ],[288.32326412 495.20078659  56.98456317],[299.11340475 463.85504723  56.10104755]
138,True,[ 3.30746884e+02  2.59128857e+02 -9.81671832e-05],[ 295.99141002  340.45881271 -103.14937413],[ 291.36273265  443.01672935 -120.8495155 ],[ 290.17431021  540.36031723 -113.81808311],[301.2629807  600.66335678 -90.05867869],[448.09187651 472.74086952 -59.34910476],[401.99184895 601.8271637  -77.40856826],[340.03130794 563.09165955 -77.76493728],[329.22156572 509.48701859 -69.81137753],[432.17947841 477.63155937  -2.91573102],[363.94469261 593.10482025 -24.11444977],[308.40439439 542.05604553 -33.04333717],[317.32720256 490.89523315 -30.74621826],[404.26527858 478.56845856  43.6406444 ],[329.94305849 570.51870346  16.12340782],[291.74047351 520.46373367   4.71919388],[310.03917933 481.43594742   6.21740341],[379.98866916 471.17154121  83.7455526 ],[319.62251902 533.45804214  62.976657  ],[291.32076144 499.70632553  53.16071346],[301.76518679 467.37679482  52.55094409]
139,True,[ 3.34380612e+02  2.58357582e+02 -8.49644809e-05],[296.99833274 342.86662102 -98.22956979],[ 291.98412538  445.54226875 -113.27496797],[ 290.5753541   542.39707947 -103.98212761],[300.40192723 598.00540924 -78.83017391],[447.38631606 474.16342735 -57.19674066],[403.42054367 601.49557114 -71.65998548],[340.27402639 565.95422745 -70.12068987],[327.28326201 512.77267456 -61.5342468 ],[434.51171279 476.58348083  -1.89510489],[371.04407072 590.09851456 -17.84886718],[312.94916153 544.28764343 -25.07753044],[315.86506605 494.97087479 -23.05223264],[407.91307211 474.41980362  44.48311016],[334.7963655  564.28848267  21.88456647],[293.35578561 518.93508911  10.57074632],[305.28925538 479.69470024  10.62998056],[383.80824208 463.14857483  84.74804968],[322.3235786  523.8835144   65.81994072],[293.06472301 493.43542099  55.18540978],[300.19290805 461.70667648  53.38293716]
140,True,[ 3.33963475e+02  2.60849304e+02 -1.16431127e-04],[ 299.05836582  342.08999634 -106.83376372],[ 295.1209259   443.97139549 -120.740017  ],[ 293.88763547  537.30451584 -107.5744155 ],[302.33904004 595.92870712 -77.80584633],[448.36900234 477.42487907 -61.40759289],[405.96244097 601.71546936 -76.26124799],[342.2330904  569.04802322 -74.29183602],[327.42639542 517.72590637 -64.73196432],[430.07596135 480.41107178  -0.78749849],[362.81192064 587.95171738 -18.10309835],[306.7859602  538.99904251 -25.94427489],[314.20044422 488.20753098 -23.37724797],[401.33202553 479.08246994  49.61458504],[328.77539635 564.02933121  23.48912023],[289.33581948 515.56840897   7.99302042],[307.03656435 477.78345108   6.41557926],[377.21976042 468.92827034  93.5480985 ],[318.65319014 523.26942444  70.47126532],[290.35436153 491.84137344  55.74255422],[301.28679872 460.13045311  51.92970425]
141,True,[ 3.36364621e+02  2.58498487e+02 -5.60246799e-05],[ 298.45329165  339.25643921 -101.18099213],[ 293.08976412  439.83464241 -118.21949959],[ 290.80703259  534.65715408 -110.40969282],[299.38138962 592.3509407  -86.81184053],[452.13002801 472.49922752 -62.38958716],[407.37301469 599.69060898 -77.40011126],[342.85361409 566.98740005 -75.85719466],[328.93249869 515.6076622  -67.05678374],[437.02325821 477.60755539  -5.851993  ],[366.97408676 589.3356514  -23.11115004],[308.95394683 542.43873596 -30.62373854],[314.50640917 492.81171799 -28.53376396],[409.58236098 477.21716881  41.68929711],[333.97628546 567.3102951   17.57762142],[293.5383153  521.902771     5.36714248],[307.29492545 482.95366287   5.168513  ],[385.07845044 467.36440659  83.06795418],[324.22908425 528.93281937  62.97539771],[294.55956101 499.08800125  52.06571236],[302.17401981 467.0761013   50.42737082]
142,True,[ 3.35571513e+02  2.52100525e+02 -6.23551553e-05],[ 297.17323422  338.08897018 -102.11086839],[ 290.66232204  439.712677   -114.96419638],[ 285.34324408  533.6192894  -101.40837371],[292.45736361 587.06005096 -71.44155174],[451.02284431 472.27746964 -58.66292864],[405.43593407 596.72138214 -68.55455875],[342.1703589  564.29002762 -64.01462361],[328.21390271 513.42178345 -53.73013705],[4.39976048e+02 4.73747663e+02 4.31968400e-01],[370.82314253 585.28507233 -10.93604811],[312.20719814 543.78330231 -17.23550498],[315.46350718 496.35847092 -15.2256738 ],[415.51369071 470.42690277  50.33829063],[338.80558133 562.29743958  29.80446316],[294.44433331 521.69237137  14.67216544],[306.60075903 486.05455399  11.85558647],[393.15587997 458.28097343  94.09494728],[329.69551206 521.43161774  74.33513492],[296.93891644 495.78140259  60.15638262],[303.42002392 465.18648148  55.91120347]
143,True,[ 3.36444765e+02  2.54766083e+02 -8.35097239e-05],[ 298.0483532   337.34882355 -104.91214067],[ 292.21223116  439.55343246 -118.59575987],[ 290.13436675  534.39199448 -105.5604735 ],[300.11472702 589.83701706 -76.26246303],[446.58496857 472.82710075 -58.99286047],[404.79362011 596.32478714 -71.66135341],[342.03765392 563.91586304 -69.02442545],[325.93072057 512.88110733 -59.29405779],[432.22698569 474.1238308    1.1644318 ],[368.75618935 584.07875061 -12.65942238],[310.89498639 539.35398102 -19.54042509],[312.04690933 489.88815308 -16.90837741],[406.19663    470.98196983  51.41444653],[333.68570566 558.16308975  28.7384782 ],[291.1715126  513.95067215  13.31406981],[302.80294418 476.82735443  11.1411687 ],[383.12872052 459.59166527  95.23813158],[322.81661153 517.15393066  74.7654444 ],[292.45887637 488.2456398   60.3203246 ],[299.4124496  457.15641975  56.19677827]
144,True,[ 3.34786645e+02  2.54241085e+02 -7.11310255e-05],[ 298.53230953  335.70075989 -103.68236661],[ 292.82342076  437.75098801 -119.92282569],[ 292.04750061  531.36583328 -110.18408954],[301.71465397 589.5633316  -83.98120612],[447.77400255 467.94734001 -63.46384808],[405.61904311 594.55867767 -77.19924331],[341.53998613 561.86079025 -73.69340032],[327.48761415 510.49856186 -63.63036096],[432.25189805 472.37431526  -4.65045355],[363.29648852 581.4225769  -20.93263641],[306.78193688 534.55450058 -27.64301844],[314.91099358 485.37151337 -25.34869172],[405.6892097  471.71536446  44.8992455 ],[331.89330339 559.97348785  21.006772  ],[291.734519   514.60029602   8.46379437],[307.66262412 476.56039238   7.70756532],[383.38206053 461.89224243  88.112095  ],[323.46442938 519.88466263  66.75709113],[293.73719573 489.94634628  54.2264007 ],[302.85370231 457.84455299  51.42804936]
145,True,[ 3.36206907e+02  2.50713129e+02 -3.12927047e-05],[293.24261785 337.25232124 -97.94500887],[ 285.51589251  439.00105476 -111.73551142],[ 283.29289913  532.90454865 -100.28711647],[293.99513841 584.32004929 -72.6957795 ],[450.7141757  465.13329506 -61.00619093],[404.75193858 592.93544769 -71.3378951 ],[338.51416469 561.43444061 -65.93763068],[323.10239553 509.83114243 -55.1087375 ],[443.34095478 466.28954887  -4.53229386],[373.82311821 581.97853088 -17.44728215],[311.9122088  540.25400162 -23.99863064],[312.95923591 491.6292572  -22.16023989],[420.86865664 463.11770439  43.88907194],[342.20653653 557.78051376  23.07344556],[295.14480829 517.22036362   9.68153469],[303.46708059 479.14867401   7.92422578],[399.37733889 451.11445427  86.51019663],[333.85812879 515.82298279  66.25370622],[299.88160014 490.21774292  52.86865309],[304.01660085 458.94970894  49.23830867]
146,True,[ 3.36432921e+02  2.47290173e+02 -1.21282550e-04],[293.91016603 332.33267784 -95.48251569],[ 282.04145551  435.05736351 -108.98545593],[279.3810153  528.68265152 -98.13107103],[292.2810781  582.69161224 -71.53699279],[444.57537174 464.67410088 -59.22533959],[400.27582526 590.85783005 -69.54525143],[334.80457306 557.75230408 -64.10331756],[321.75239682 505.55088043 -53.83861363],[436.60673261 466.21172905  -4.60257964],[367.66242743 581.30115509 -18.32875997],[305.45813799 538.26490402 -25.131815  ],[309.41517949 489.50054169 -23.85177165],[413.59714508 463.34341049  42.21926808],[334.64161277 557.51089096  19.55132224],[287.9876554  515.67752838   6.59429334],[300.54023266 476.32919312   4.9468576 ],[391.58279657 451.11720085  83.61591339],[324.48155522 518.17691803  61.19878292],[292.50854015 489.69034195  47.79157743],[302.93619633 455.42693138  44.03688446]
147,True,[ 3.32144487e+02  2.47855110e+02 -9.29441075e-05],[290.37026167 329.90847588 -96.73051536],[ 280.63783407  431.28192902 -112.20350325],[ 276.2355566   524.9023819  -103.41730267],[285.05028248 582.61590958 -79.30448234],[441.72763824 464.57161903 -64.31324601],[395.96601963 591.07704163 -77.23081023],[331.81180716 557.12511063 -72.71768242],[320.21195054 503.21159363 -62.483785  ],[431.81252003 466.53562546  -9.75287005],[358.75774026 579.28670883 -25.36431424],[299.31086898 532.0734787  -31.52081676],[306.20946765 482.42557526 -29.61450443],[407.23348618 463.27282906  37.00303808],[324.54229116 554.56518173  12.61247534],[281.7990911  506.75222397   1.2601414 ],[296.96595311 466.21547699   0.91082035],[384.0439117  449.96449471  78.27112645],[314.66370463 514.86253738  55.68776473],[284.8083365  481.41780853  44.39680606],[296.81277752 446.7503643   42.18665108]
148,True,[ 3.34376879e+02  2.46288958e+02 -7.25406065e-05],[ 289.81581688  325.50501823 -102.42624789],[ 279.30518389  425.493536   -121.28497481],[ 276.42587543  518.95849228 -114.64563042],[283.41990709 580.06845474 -92.39848495],[443.066082   462.82456398 -73.86497855],[394.9426496  590.26800156 -87.31020838],[330.38102031 556.42570496 -81.40488535],[318.96314621 502.76098251 -69.94114548],[435.16442299 465.92053413 -15.72326716],[353.32955003 576.33584976 -33.61821234],[295.24851322 527.35622406 -39.24216092],[305.10331392 476.16016388 -36.42036974],[411.84169292 464.36857224  34.7143802 ],[325.69472909 555.33130646   8.18713624],[284.56317186 506.33062363  -2.95219657],[301.15447998 463.97744179  -2.45907865],[391.09880805 453.53259087  79.4597581 ],[321.64170742 517.53444672  54.54578742],[291.40653849 484.71313477  42.26178646],[302.53215909 450.16090393  40.2369453 ]
149,True,[ 3.35101558e+02  2.43054228e+02 -6.88477525e-05],[ 290.69315672  323.51119995 -107.13375807],[ 278.72109532  423.69996071 -124.93218899],[ 275.96676707  516.30815506 -115.04930556],[285.32998323 576.21551514 -88.3328703 ],[445.53124666 458.57025146 -77.22231299],[395.11845231 585.88502884 -90.48890769],[330.20383358 553.29099655 -83.6330688 ],[318.03662539 499.80989456 -71.27500266],[437.08312511 462.15202332 -16.65030699],[359.32290316 574.41026688 -34.30421144],[298.56819749 528.1114769  -39.8040247 ],[305.25661826 476.56880379 -36.46040574],[413.50139022 461.91441536  35.55965021],[330.44320464 553.21895599   8.08698138],[285.11591077 506.42028809  -4.94795848],[300.7696259  466.17424965  -5.24013503],[392.345649   452.39215851  81.7168209 ],[323.38605523 515.24271011  54.94761989],[291.40193582 484.23002243  40.11357442],[303.46469879 449.64726448  36.49228647]
150,True,[ 3.36296707e+02  2.40368500e+02 -9.35635722e-05],[ 290.79715133  317.39573479 -103.88440937],[ 276.23352885  419.47792053 -121.90139472],[ 271.44977689  514.34051514 -113.37262988],[283.31121325 572.47650146 -88.58596891],[443.82069468 454.56273079 -76.69169426],[394.86668944 582.23527908 -90.06136626],[329.23199415 548.27379227 -83.8487184 ],[318.90266776 495.18871307 -72.67154306],[435.77203989 460.07360458 -18.96546543],[362.11920261 576.1866188  -38.08349088],[299.92341042 528.97121429 -45.41121617],[307.03736901 478.02818298 -43.58407661],[412.84250021 461.57432556  31.15165159],[330.7448566  556.93101883   2.80364125],[284.81422663 509.61868286 -10.06777581],[300.35899043 468.85554314 -10.51091462],[391.26971841 453.13150406  75.53740561],[321.51624441 520.57926178  48.91327322],[289.07951832 488.55194092  35.10199428],[301.18895173 453.03840637  31.71803154]
151,True,[ 3.37058884e+02  2.35431504e+02 -4.01588292e-05],[ 287.59597778  316.30190849 -107.2465235 ],[ 270.90572834  418.79010201 -123.3801797 ],[ 265.54561257  512.13563919 -111.08447492],[280.82734823 566.21767044 -82.44926512],[443.15028191 456.02677345 -78.19821596],[393.93517971 581.11450195 -87.86132991],[325.5515635  551.30355835 -78.96262139],[311.30488157 499.94304657 -65.46295211],[438.13543081 458.78688812 -15.71812335],[359.97133255 570.29582977 -31.67238504],[296.20837927 525.41484833 -38.53907481],[300.76666474 474.09965515 -36.057145  ],[417.35096097 457.30679512  39.29107234],[332.21532941 549.34770584  13.3210573 ],[283.66587639 504.39851761  -2.54845228],[295.78499794 464.14669991  -4.59608249],[398.22387099 446.39333725  88.56258541],[326.50695562 510.26636124  61.87825218],[291.70799732 482.36103058  44.91887927],[300.73608756 448.69668961  40.05652383]
152,True,[ 3.39026799e+02  2.33910170e+02 -5.93994409e-05],[ 288.82592082  313.93192291 -109.04682755],[ 273.55187774  414.86875534 -126.92578107],[ 266.89660907  507.4489975  -116.03450239],[277.46218443 564.23835754 -88.33313584],[444.88088608 455.83162308 -81.58806682],[394.55065012 583.36606979 -92.12909192],[328.54902864 549.90703583 -83.83298725],[316.23002887 496.04856491 -70.92355013],[439.29527164 458.31130028 -18.15730445],[357.38405228 567.50816345 -32.46899106],[298.52043271 520.49228668 -37.18505278],[307.0932126  469.67119217 -34.58033547],[417.88187742 456.33853912  37.38959804],[332.93884993 547.99718857  13.89755387],[2.88677831e+02 5.02289658e+02 3.74750532e-01],[303.36231351 462.48478889  -1.69754586],[398.08009386 445.71619034  86.75595671],[328.4491539  507.33507156  61.91505745],[296.75152659 479.03809547  45.86137265],[306.85870171 446.77568436  40.74433744]
153,True,[ 3.41141163e+02  2.31149368e+02 -5.61447106e-05],[ 290.68070054  310.66929817 -110.2950123 ],[ 272.99115658  411.48116112 -129.89918679],[ 266.1011517   506.25703812 -121.24501526],[277.51413345 565.80842972 -95.68285257],[445.55110574 452.24023819 -80.97313553],[395.05069971 581.27529144 -92.73287863],[330.56763768 546.92499161 -85.37917078],[319.55515265 493.03504944 -73.11693996],[439.58485365 455.71492195 -17.97866531],[358.76784682 566.38360977 -33.99094418],[301.3042438  519.18588638 -39.50191811],[311.33172512 467.61245728 -37.01523274],[417.9022193  454.77550507  36.82159871],[334.24269319 547.60854721  11.66322883],[292.06558943 501.50951385  -1.52103417],[308.95475149 461.40169144  -2.90472097],[398.3335948  445.47574997  85.27887762],[329.20428157 508.94044876  59.76475731],[298.56839061 479.23052788  44.44366962],[310.39960384 446.16093636  40.08170575]
154,True,[ 3.43961474e+02  2.30184617e+02 -4.76536596e-05],[ 287.6472187   307.44655609 -105.8057186 ],[ 266.95013523  409.11186218 -125.44673055],[ 259.23089325  503.67948532 -117.57688791],[269.56454873 561.84865952 -93.01962018],[444.09077168 451.4146328  -84.45894241],[391.89980149 580.42425156 -94.72047597],[325.42980194 547.72424698 -84.18745726],[314.75646615 495.2340889  -70.30063659],[441.94628119 455.26413918 -23.76439534],[357.09260345 567.436409   -40.04557237],[296.43593788 520.62103271 -43.74556839],[306.17950201 469.8144722  -40.46716735],[422.61033297 454.77747917  29.97587241],[332.87821054 548.59817505   5.32189479],[288.26095104 502.00996399  -5.13547456],[304.5343852  460.4632473   -5.19238181],[404.15684223 445.65602303  77.76307851],[329.59573388 509.81300354  52.08176538],[298.2349062  479.77240562  37.74451464],[310.70309043 446.39556885  33.88864338]
155,True,[ 3.43655702e+02  2.29272895e+02 -9.05273015e-05],[ 286.57579422  304.24295425 -107.70691127],[ 262.33022869  405.25640488 -128.58343452],[ 252.3513329   499.06316757 -121.46270871],[263.63067627 556.43005371 -97.48840302],[439.41471577 449.31055069 -91.57010883],[ 386.31373644  580.44382095 -103.89970601],[320.55409312 547.38601685 -92.96494335],[310.42232752 495.814991   -78.36883664],[435.68236828 455.24991989 -29.52989817],[346.8149364  563.9635849  -48.10275257],[291.01894855 512.36549377 -50.56335479],[305.79738379 461.67268753 -46.06039792],[415.45849085 456.94250107  25.72135113],[323.42187881 547.39202499  -0.79896494],[285.22502303 495.98865509 -10.16302876],[306.4199996  452.48139381  -9.00189444],[397.19650984 449.30972099  74.9628523 ],[321.70907378 509.76654053  47.25939766],[293.49962711 478.89430046  32.27467909],[308.57507944 445.82399368  28.65989283]
156,True,[ 3.34408422e+02  2.28449693e+02 -5.63163826e-05],[ 276.89222574  305.20557404 -114.05802548],[ 252.84114718  406.11720085 -136.79431736],[ 243.37097526  502.02959061 -130.26387602],[ 260.93909562  557.69886017 -105.90709805],[435.93397021 449.90444183 -91.39294624],[ 375.79547524  580.49549103 -105.5292365 ],[311.80377245 543.58165741 -96.49717122],[306.0401988  491.94814682 -82.56922424],[431.19299412 454.36122894 -25.86174063],[335.32879472 560.99721909 -46.58832505],[283.7786901  506.81390762 -51.05953798],[305.11499763 457.56840706 -47.22361431],[411.32303953 455.77091217  31.87685184],[316.37374163 545.15104294   3.74927935],[281.79123759 491.26974106  -6.53390793],[308.6343348  450.65666199  -5.15524361],[395.62445641 449.28608894  83.08338761],[322.06570029 508.20281982  56.70647174],[295.85893035 477.18681335  42.38544703],[313.12557578 446.75808907  39.42102537]
157,True,[ 3.37554975e+02  2.24631915e+02 -1.01992020e-04],[ 269.02700186  300.17249107 -109.26758677],[ 239.90392506  402.93977737 -134.80147362],[ 229.93207812  500.10234833 -132.33169019],[ 252.14191139  554.65587616 -112.47765183],[422.73586035 449.20171738 -97.32240111],[ 366.44918919  580.67630768 -110.48704505],[301.51026964 538.399086   -99.82627004],[299.64808702 483.79629135 -85.69883913],[428.7661314  453.52169037 -34.8402375 ],[334.40790653 562.44987488 -53.99545044],[279.28954124 506.90397263 -55.83671987],[301.41445041 456.55938148 -51.88985333],[416.88779712 454.31053162  21.36209898],[321.99559808 546.3504982   -2.88811147],[285.11307836 492.84547806  -8.20857145],[312.32455015 449.86762047  -5.72394652],[406.68003917 447.67604828  71.19424671],[332.05349565 512.10536957  48.99097547],[306.22791052 480.58107376  38.48106667],[325.63643932 449.12220955  36.57151759]
158,True,[ 3.31897552e+02  2.19421792e+02 -1.64415937e-04],[ 262.04738975  296.93784714 -110.83197176],[ 230.61526895  402.10793495 -139.27824676],[ 223.80180359  503.61522675 -140.29487371],[ 254.68847573  556.87814713 -123.25655133],[414.69502687 452.32317924 -93.75574976],[ 351.29780889  575.6244278  -113.4582299 ],[ 291.48172617  524.56157684 -109.13198501],[296.66233778 465.56533813 -99.01850134],[423.86885762 455.98128319 -33.87807816],[328.0581522  563.17056656 -60.77719197],[273.34115267 501.22610092 -66.77977458],[297.2637105  446.89993858 -63.6469008 ],[413.88521433 457.05554008  18.76064859],[316.68749571 548.70912552 -11.07283071],[280.10044813 491.87610626 -15.69689333],[310.82021713 448.7607193  -11.16041925],[404.56921577 450.7020092   64.54300135],[324.90889549 515.92351913  40.38096786],[300.65066457 478.2130909   31.43569149],[324.79192972 445.51534653  31.17972627]
159,True,[ 3.33832090e+02  2.20462117e+02 -7.08282764e-05],[ 257.4370265   293.37810516 -104.80814606],[ 222.12363124  396.60346985 -135.82379758],[ 211.51762962  495.82426071 -141.04031324],[ 239.38388765  550.66474915 -129.88378555],[ 409.20690536  448.9897728  -104.60945874],[ 345.02227664  573.90764236 -123.29562575],[ 280.74858785  526.70602798 -117.20713735],[ 282.82506824  468.17934036 -106.39214873],[430.02565384 455.06180763 -48.82080138],[335.25219083 565.62423706 -75.73981047],[273.39464664 505.90988159 -80.55904001],[290.06645322 449.48670387 -77.20541507],[427.47020602 456.84059143   2.00656513],[332.21194983 555.43664932 -27.01193355],[287.01063395 500.62465668 -28.61790352],[307.60105133 452.55317688 -22.33638056],[422.34936476 451.4104557   46.61032051],[345.65013885 526.64554596  22.15153344],[314.16664839 493.90159607  15.46816897],[329.14019823 460.30231476  16.80672839]
160,True,[ 3.36447405e+02  2.18903947e+02 -1.37735014e-05],[ 258.3266294   294.75448608 -101.59511179],[ 224.30436373  398.48836899 -132.43120283],[ 209.97690976  499.88182068 -137.79765129],[ 233.19302201  562.5819397  -127.56827205],[ 408.06306124  448.01287651 -103.67964685],[ 345.62158942  572.0640564  -120.32806993],[ 278.45359325  528.15673828 -114.09565955],[ 280.43995142  466.8243885  -103.57040584],[431.18108511 453.54157448 -49.22388509],[343.62406254 568.74967575 -73.58367652],[276.42407298 515.37185669 -78.41331035],[289.55008507 456.71613693 -75.60738713],[427.96011686 453.05972099   1.02726937],[336.9381845  555.85281372 -25.46586469],[286.2079668  505.53348541 -26.69661038],[303.80088687 456.45094872 -21.08883351],[420.29882669 444.59838867  45.41243523],[339.24730897 523.63208771  20.75601093],[306.13090038 489.03654099  14.20523576],[322.07744837 451.53153419  15.29851388]
161,True,[3.36504375e+02 2.17400336e+02 2.69364358e-04],[ 256.50450289  294.2997551  -113.96046817],[ 227.07058489  403.50857735 -147.85030246],[ 215.86647749  505.52484512 -152.85657585],[ 217.91585684  590.80507278 -141.94053769],[ 412.43205786  445.45363426 -108.18153352],[ 355.04760146  576.00757599 -120.77226788],[ 277.80452013  542.62573242 -111.33235127],[263.25061798 482.91223526 -96.22550905],[441.42444134 444.74842072 -42.89676189],[360.67583084 566.92605972 -59.61036667],[282.30857134 526.25404358 -63.58455956],[275.85639954 469.00560379 -59.74298716],[440.05052805 440.14595032  17.31012136],[355.19192576 543.54726791  -1.17136636],[293.05126905 504.81153488  -8.3893691 ],[293.37503314 460.19044876  -7.4529811 ],[433.45757246 431.67963982  71.01532191],[354.03923035 510.86431503  52.80041769],[312.98076868 482.28492737  42.87590906],[317.5022006  447.009058    41.14895806]
162,True,[3.34041753e+02 2.15113220e+02 1.85251729e-04],[ 258.91269743  295.28629303 -119.71972883],[ 232.35469222  406.04478836 -150.61909854],[ 219.85303402  507.16072083 -150.48581421],[ 215.53495646  595.21053314 -134.42015201],[411.71468496 458.04239273 -94.37462389],[353.8804543  576.09300613 -94.46295977],[282.02636003 540.86036682 -80.88380992],[269.87225175 481.7950058  -65.28528258],[433.44563127 454.04883385 -21.85465112],[359.63295579 569.61496353 -27.98039138],[285.21131158 530.6454277  -31.97342947],[277.79512167 472.05253601 -29.72193494],[428.83829355 444.85794067  44.63168308],[354.14834261 544.50330734  31.40159391],[293.86117816 506.29646301  18.15160945],[293.4369278  460.96258163  14.47296917],[422.79424667 434.08401489 104.78340268],[355.01203537 511.76404953  88.48254561],[314.59543705 485.91939926  73.92453969],[317.72905111 451.95496559  68.29671264]
