,Detected,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7,point_8,point_9,point_10,point_11,point_12,point_13,point_14,point_15,point_16,point_17,point_18,point_19,point_20
114,True,[ 2.20827341e+02  4.19775848e+02 -4.82286973e-04],[166.73227072 396.01898193 -36.41652614],[131.85318947 348.50250244 -49.47752416],[112.16539979 306.76263809 -55.04060805],[111.71593666 285.82532883 -53.59802485],[229.19272184 289.88164902 -32.37260789],[155.2836585  257.15400696 -51.7316848 ],[149.14165735 297.15171814 -60.05376399],[168.50583315 314.95002747 -62.95938492],[242.40869522 281.09853745 -16.64815754],[162.4444592  253.6961937  -41.51625305],[153.4081614  295.2812767  -44.70808983],[174.10497665 313.55195999 -41.38421059],[246.41756773 278.0225563   -4.08730231],[174.90519762 253.37940216 -25.96662909],[163.82783532 289.28911209 -21.10218555],[182.88234472 308.84082794 -11.95346296],[245.04524231 279.78719711   5.49895495],[192.39124775 257.82785416 -12.43935585],[182.18846798 283.90266418 -11.98693022],[197.45195389 304.27259445  -5.10011651]
115,True,[ 2.20279484e+02  4.21028976e+02 -4.78475090e-04],[165.4045558  397.79430389 -40.83922327],[129.57028627 348.89965057 -54.72052395],[109.41949368 306.19878769 -59.6268636 ],[108.50878716 283.69930267 -57.09536791],[228.70415211 288.79007339 -36.16993994],[152.55519748 258.83480072 -56.59434199],[147.39968061 299.43630219 -65.56671202],[168.04332376 316.35084152 -68.74762416],[241.32246494 280.23151398 -17.60674283],[159.44236994 254.73129272 -42.82892346],[150.62033772 296.59286499 -46.09922826],[171.65103436 314.09305573 -42.92857289],[244.29366589 277.47203827  -2.53712749],[171.46140218 254.57857132 -24.8152265 ],[160.33197284 291.01106644 -20.00136673],[179.51684833 309.99563217 -10.92417195],[242.06189632 279.70563889   9.229213  ],[188.59600782 258.72907639  -8.98214065],[178.96777868 285.24961472  -8.84169683],[194.57604647 305.13500214  -2.10527558]
116,True,[ 2.18660288e+02  4.19825935e+02 -4.75797915e-04],[164.84237552 397.40890503 -40.5328694 ],[128.99208784 348.25115204 -54.60105836],[109.38580513 305.51181793 -59.7166425 ],[109.18245077 283.62178802 -57.49858439],[228.33473682 288.40559006 -37.04340667],[152.24802017 257.03163147 -56.47453845],[146.83485031 296.90107346 -64.63773966],[166.78857565 313.72602463 -67.45779276],[241.27912045 279.9319458  -18.78057674],[159.63857889 253.72293472 -43.27844024],[151.5430069  294.70565796 -46.16572559],[172.56125808 311.91688538 -42.90205121],[244.38280106 277.11795807  -3.80246177],[171.63944721 253.59731674 -25.25082797],[161.29029393 289.04279709 -20.09383053],[180.59186697 307.32465744 -11.04579605],[242.09195852 279.22643661   7.89862007],[188.18925619 257.81757355  -9.82559144],[179.05485392 283.55695724  -9.38882053],[194.60136652 302.65233994  -2.60950858]
117,True,[ 2.17478163e+02  4.20635986e+02 -4.64390096e-04],[163.66149545 397.39234924 -42.56796062],[127.98473597 347.68253326 -57.02844679],[108.60740662 304.74563599 -61.93111718],[109.58835483 284.35325623 -59.20375049],[228.29858065 288.38630676 -38.20126265],[151.99655771 258.22654724 -58.36633265],[146.81428313 298.87016296 -67.00183868],[168.01685572 314.85229492 -70.23474813],[241.38265371 280.20969391 -19.00436684],[159.63610053 254.00737762 -43.7492618 ],[150.70109367 295.47527313 -46.46918535],[172.5513339  312.09974289 -43.17910731],[244.20558214 277.90266037  -3.41489766],[171.96855426 254.34896469 -25.33968687],[160.64950347 290.31763077 -20.02070814],[180.71700811 308.16144943 -10.80528706],[241.68389797 280.67905426   8.68776686],[188.26946497 259.1478157   -9.11938526],[178.62424135 285.18671036  -8.59500602],[194.45596933 304.37421799  -1.79197764]
118,True,[ 2.16623054e+02  4.20208817e+02 -4.53336870e-04],[164.23695803 398.33026886 -47.78328001],[128.32541943 348.89778137 -63.60270202],[107.66361237 305.32304764 -68.0567193 ],[107.54804134 284.04172897 -64.58896101],[229.23769712 289.18941498 -46.08362317],[151.46607041 258.50471497 -65.497908  ],[145.71762443 299.07548904 -72.95602083],[166.47573352 315.58675766 -75.42580962],[242.14208364 280.78401566 -23.55158418],[158.71491194 254.80916977 -47.40971267],[149.34117079 295.48072815 -49.60358799],[170.54847479 312.69521713 -46.34118497],[243.985641   278.18670273  -4.52826787],[170.7487607  254.76135254 -25.92757612],[159.4182086  289.49066162 -21.38660699],[178.8567996  307.42586136 -13.05750042],[240.31290293 280.78224182  10.74844569],[186.74135685 259.1176796   -7.48643562],[177.52574801 284.36361313  -7.90600955],[192.76379585 303.83411407  -1.84554521]
119,True,[ 2.15179789e+02  4.20412674e+02 -4.56490316e-04],[161.83172464 398.90151978 -43.581554  ],[125.39071798 349.20066833 -58.5542804 ],[104.92636442 305.14762878 -63.74698877],[104.87550974 282.02234268 -61.07088447],[223.86355877 289.80731964 -38.97555202],[148.13547492 259.01132584 -59.39602196],[143.19129467 300.01831055 -67.91799545],[164.78416085 315.83885193 -70.92223048],[236.69550419 281.19186401 -19.3018949 ],[155.75993299 255.23208618 -44.09128636],[147.35116482 296.23628616 -46.60640717],[169.10066128 312.60730743 -43.12558651],[239.76498127 278.37482452  -3.3274895 ],[168.89149189 255.36863327 -25.24350822],[158.51152539 290.43525696 -19.79156837],[178.41518998 308.02602768 -10.53795934],[238.0721426  280.74892044   9.0647091 ],[186.73998356 259.07150269  -8.62470612],[177.49557853 284.86019135  -7.92067721],[192.80201197 304.70527649  -0.95248905]
120,True,[ 2.14590325e+02  4.17858353e+02 -4.58627455e-04],[162.01667905 397.27813721 -46.67241096],[124.88387704 348.02928925 -62.16252744],[103.99727941 303.77435684 -66.49828613],[105.87955713 282.47724533 -63.05288136],[225.48048019 288.90575409 -45.73279023],[148.13570023 257.46034622 -63.80360484],[142.18901753 297.30802536 -70.17156065],[162.11085677 314.0766716  -72.03537941],[238.81071568 280.20982742 -23.41346651],[156.07694864 254.10779953 -46.40842795],[147.16992259 294.29174423 -48.07033539],[167.78737664 311.93489075 -44.45045024],[241.21809483 277.53646851  -4.31041617],[168.60025764 254.56357956 -25.02030283],[157.76093602 288.74862671 -20.48249871],[176.51378274 307.14090347 -12.18032822],[238.27500343 279.99008179  11.19039595],[185.42473555 258.68400574  -6.98792227],[176.27115011 283.27705383  -7.77861334],[190.84075928 302.69683838  -1.99426515]
121,True,[ 2.12868884e+02  4.17437134e+02 -4.56018342e-04],[160.89853048 397.90393829 -48.71229529],[125.02615213 349.11121368 -64.82089162],[105.01511335 304.63962555 -69.32030261],[106.16628528 281.81148529 -65.70077419],[223.54306698 290.50844193 -47.58402407],[147.41238356 257.74576187 -67.77221203],[141.53883934 298.23905945 -74.32956934],[162.54548192 315.75675964 -75.74538946],[237.10139751 281.73875809 -24.55411077],[155.53462744 254.13146973 -49.31842089],[145.72924376 295.10587692 -50.72214425],[166.62225723 312.50841141 -46.47671163],[239.50598717 278.47770691  -5.21570899],[167.40398169 255.06917953 -27.69841611],[155.98402619 290.45310974 -22.80506909],[175.14838815 308.63498688 -13.8379173 ],[236.69533253 280.47275543  10.35448752],[183.33748341 259.39069748  -8.75293113],[174.02474642 284.92704391  -9.57514957],[188.90744448 304.64263916  -3.58328875]
122,True,[ 2.12386751e+02  4.17015762e+02 -4.57982728e-04],[160.27455211 398.23440552 -49.73576725],[123.78612399 349.1267395  -65.98680496],[102.78939486 304.65621948 -70.28007209],[102.56850958 282.05062866 -66.36542022],[222.69583225 290.44624329 -48.88504028],[145.85807562 257.59620667 -69.43357766],[140.09325743 298.5650444  -76.01519823],[161.41205549 316.06178284 -77.30442345],[235.94733953 281.53284073 -25.2149561 ],[153.27835321 254.35201645 -50.26946247],[144.10722613 295.87182999 -51.54784083],[165.49977422 313.07348251 -47.1057862 ],[238.39999437 277.94418335  -5.29083632],[165.59876919 255.22600174 -27.784971  ],[154.74421263 291.0884285  -22.69941956],[174.15693641 308.93754959 -13.59458059],[236.03797674 279.68982697  10.79075955],[182.34759808 258.74820709  -7.93728076],[173.21085691 284.79738235  -8.43060806],[188.11533451 304.65738297  -2.2163539 ]
123,True,[ 2.09949117e+02  4.16885147e+02 -4.57685433e-04],[159.28315401 397.09423065 -45.74960232],[123.1486702  346.43745422 -61.25849426],[102.52991796 299.78889465 -66.34310961],[107.60370255 276.39083862 -63.28629255],[220.53689003 291.19426727 -42.08202481],[145.68493366 255.97528458 -62.52309144],[139.18481469 295.28455734 -68.62263322],[159.41621304 313.53956223 -69.34119165],[233.45756292 282.34161377 -20.96297354],[153.01889777 253.00655365 -46.48430228],[143.84347916 292.99821854 -47.55785644],[164.4634974  309.94886398 -42.37078875],[236.34299755 279.16130066  -3.74314673],[164.89231825 254.67939377 -27.38352478],[154.25096512 288.98773193 -22.08671987],[173.13931704 306.55862808 -12.12763757],[234.79454756 281.010952     9.97928202],[181.89947605 258.18277359  -9.63967748],[171.55929208 283.47248077 -10.15859708],[185.53341866 303.3506012   -3.58898342]
124,True,[ 2.08021746e+02  4.15475388e+02 -4.57366077e-04],[156.36154175 393.7329483  -39.68511164],[118.67951989 342.53921509 -54.67011988],[ 98.92282963 294.21554565 -61.36325598],[112.0130825  268.95580292 -60.19139349],[215.1074338  292.67166138 -34.90130872],[146.30430937 254.9130249  -54.65236902],[140.88539958 292.91007996 -60.42774975],[160.49092054 310.87327957 -61.32798493],[230.08905172 283.23789597 -18.03768128],[155.67477822 251.55233383 -43.42981607],[146.70561075 290.59164047 -44.82604265],[166.81882024 307.63750076 -39.94423181],[235.78941107 279.6282959   -4.88774523],[168.95825744 252.99339294 -27.90144056],[158.35651517 286.68237686 -21.50193393],[177.48153448 304.02532578 -11.0512919 ],[236.70713425 280.92496872   5.10021642],[186.32070065 257.2114563  -13.27680588],[174.90858793 282.06832886 -12.50715405],[188.12623501 301.6185379   -5.5256322 ]
125,True,[ 2.08050714e+02  4.12746773e+02 -4.31481549e-04],[157.99485683 393.58776093 -57.71353126],[122.8818655  340.83972931 -76.18891954],[ 98.75228405 291.80118561 -79.95620549],[106.88225269 259.00953293 -75.12975276],[222.85262346 289.53594208 -59.48209941],[150.29080153 254.60390091 -72.22943187],[142.4458015  292.83126831 -69.71859455],[159.4204402  313.3962059  -65.55672884],[238.25858831 280.77312469 -29.57755834],[159.46011543 247.86682129 -50.30067801],[147.0768714  287.21662521 -48.90272141],[164.27204132 307.78282166 -43.15902829],[241.40833855 278.14020157  -2.62900606],[169.02092457 250.93582153 -22.99690068],[155.19200206 285.06778717 -18.81484866],[171.90363407 304.51932907 -10.97385183],[238.6320591  279.37614441  20.65647617],[184.39240694 256.0754776    1.0541301 ],[172.40634441 281.41241074  -1.64549801],[184.42276955 302.20962524   2.51051428]
126,True,[ 2.10802102e+02  4.15535583e+02 -4.10825232e-04],[160.48622131 396.28406525 -63.09506714],[127.68316984 342.67383575 -82.9959476 ],[104.02933717 290.99040985 -86.13325238],[106.197474   253.46588135 -80.97181857],[227.82093287 292.12844849 -68.14231932],[155.60699344 252.16827393 -78.12860727],[144.22434211 289.32720184 -73.66264343],[159.47621942 312.56679535 -68.70249331],[244.39623356 284.09172058 -33.40847701],[164.00694251 247.96165466 -51.06298864],[148.79124284 285.50270081 -48.84872317],[163.57177019 308.6558342  -43.70862365],[246.93956852 282.4745369   -1.08105345],[172.56834984 253.53860855 -18.92522693],[156.3051939  286.00763321 -15.37126377],[170.08244634 308.23776245  -9.18376699],[242.2872448  284.00434494  27.43412197],[186.90546513 260.40283203   7.51832642],[173.0497098  284.63871002   2.99349178],[182.74954319 306.79746628   5.47459546]
127,True,[ 2.14088924e+02  4.13662300e+02 -4.37574718e-04],[157.79046178 394.42298889 -49.66040254],[120.15637636 342.42412567 -68.34888697],[ 97.09579468 290.17749786 -74.45826709],[ 89.96299088 250.14883041 -73.61682057],[221.61146879 293.73123169 -57.94314444],[158.24653387 245.18354416 -71.65153921],[142.54316568 279.01985168 -71.61933124],[152.17123389 308.52436066 -69.02032971],[243.67920399 284.52888489 -32.7918157 ],[168.71027112 238.11843872 -52.8231883 ],[147.49238849 273.63035202 -51.96392119],[158.01974773 301.71926498 -47.28978574],[250.10695696 280.69915771  -9.72640403],[178.96361589 243.21790695 -27.80261189],[158.9856863  273.36355209 -23.34444255],[168.9838779  297.92766571 -16.40026107],[248.1308341  280.29376984  10.23351789],[194.50585842 250.89803696  -8.32642101],[177.50021338 272.36589432 -10.79976574],[184.25183773 292.97225952  -7.18456775]
128,True,[ 2.14449112e+02  4.18184128e+02 -4.08902306e-04],[157.42931843 400.66238403 -64.859038  ],[123.24198961 349.68357086 -89.91254926],[101.00173473 295.38387299 -98.08689237],[ 85.6051147  254.62465286 -99.06243324],[230.42149544 296.08413696 -78.7631911 ],[160.79378486 245.47397614 -89.98241544],[139.19112325 278.48300934 -87.944296  ],[146.46554232 307.22269058 -84.74563837],[251.00978851 286.05808258 -44.00836051],[174.08375502 237.25637436 -61.82707429],[147.71972179 269.67948914 -61.53832376],[156.28919721 297.37586975 -59.01316881],[254.51938391 282.67791748 -10.79223543],[184.51306343 240.79147339 -27.35930711],[158.64909053 265.9749794  -25.92649788],[166.31300926 290.57579041 -22.47575551],[248.58695984 280.90621948  18.64209428],[199.42796946 246.210289    -0.54575967],[177.48052597 263.33679199  -5.97456157],[181.54066086 283.99267197  -5.22085782]
129,True,[ 2.13900869e+02  4.24103165e+02 -2.81869898e-04],[165.08721828 407.75531769 -73.08272302],[ 129.48165536  358.83205414 -100.40703535],[ 104.24012661  305.62280655 -109.08880949],[  85.00161231  258.59867096 -111.56183839],[232.861619   297.09495544 -81.41142726],[175.55777907 245.47111511 -87.54897058],[137.96173811 244.82036591 -84.94640172],[117.94241667 256.66751862 -82.42318332],[250.43998003 287.949543   -41.07939363],[186.61696672 238.03920746 -50.95143557],[143.75915051 246.05545044 -50.81861258],[123.73581648 265.84457397 -50.0145185 ],[250.39129257 286.36234283  -3.00545543],[186.38361454 243.64616394 -15.54486573],[148.31259727 251.95617676 -19.36126158],[133.08200598 268.49132538 -20.55657864],[241.40739441 286.1856842   30.90011269],[194.38457966 253.93566132  13.05609494],[162.09159851 256.04589462   4.00306821],[146.73942804 265.74724197   1.07399714]
130,True,[ 2.17218118e+02  4.30488319e+02 -2.78589393e-04],[171.29166126 411.72790527 -63.32043171],[137.89098144 363.03482056 -88.54886055],[113.27109218 308.7666893  -98.63038301],[  89.73769069  262.5210762  -103.17674875],[233.81356716 297.91652679 -68.92990708],[184.40764189 244.80524063 -79.13481116],[145.8340323  234.00764465 -81.54870808],[118.07790041 238.73435974 -81.70522571],[250.61440945 286.5296936  -35.7656908 ],[191.10962391 236.05686188 -46.26107275],[148.1851387  231.00578308 -47.73907185],[118.15432191 243.36166382 -48.08303833],[250.45148134 284.71071243  -5.30799307],[191.41702652 239.91718292 -18.64461288],[152.29802728 237.00099945 -22.77621657],[125.33328652 245.71704865 -23.80841911],[241.62825823 287.78968811  21.35845721],[198.39029789 251.06519699   4.52337082],[165.77088118 244.42562103  -3.42001799],[141.84888124 247.05156326  -5.70459388]
131,True,[ 2.17784944e+02  4.29278946e+02 -2.06229995e-04],[176.1013341  416.26537323 -72.01596022],[ 152.3370266   373.46824646 -103.44555974],[ 134.5151639   321.32396698 -118.9904952 ],[ 111.40407085  272.35197067 -129.80381012],[235.2550292  297.69887924 -83.55607331],[ 189.22703505  233.00714493 -109.96291995],[ 145.40258288  209.28525925 -126.45097375],[ 107.82407284  203.62037659 -134.29157495],[245.771842   285.7390213  -49.94478643],[188.56214762 223.9497757  -75.08191824],[139.00794983 201.65891647 -89.67331767],[ 93.18602443 201.87274933 -97.92266607],[240.91732264 282.74894714 -20.14023274],[189.4898057  226.42799377 -45.99406958],[142.10283279 208.37358475 -62.16006517],[ 99.16586995 204.38266754 -69.66145813],[229.07931805 283.91437531   5.78009672],[192.6674509  239.21276093 -18.55537444],[158.40535283 220.74216843 -33.61764103],[125.58858991 211.71733856 -40.86871952]
132,True,[ 2.17267749e+02  4.27637062e+02 -8.97004224e-05],[174.6246171  415.40447235 -67.74477839],[ 152.80768991  374.33048248 -100.78597784],[ 137.29470491  326.95251465 -119.55460668],[ 114.52929497  282.95379639 -134.65501428],[230.79372168 295.42158127 -83.64677489],[ 189.26520824  225.49230576 -115.17903328],[ 146.93915606  190.18215179 -137.1638453 ],[ 111.77114725  173.64082336 -148.91391635],[239.52304602 285.14835358 -54.81683671],[185.76784372 216.21664047 -84.52899098],[ 137.94877768  180.74298859 -101.85596466],[  94.51351404  164.92757797 -112.04152465],[234.70500469 282.27497101 -29.53457326],[189.20853853 216.7974472  -58.32473695],[144.53458786 185.40798187 -73.90662253],[103.09473753 168.81700516 -80.81598222],[222.7516222  283.54692459  -8.04608189],[193.07527542 231.92598343 -32.89058   ],[162.96990395 204.73758698 -46.17024779],[133.08564305 187.04626083 -52.1269244 ]
133,True,[ 2.15674560e+02  4.30838509e+02 -5.26714608e-06],[170.47358751 416.93084717 -50.81799567],[155.05726933 375.8165741  -77.39440084],[146.72165036 332.2782135  -95.11924267],[ 127.48929977  293.52054596 -110.3242135 ],[228.14041615 291.42318726 -58.74300599],[194.06071901 219.18106079 -88.89582038],[ 158.69593263  175.56964874 -112.47181535],[ 129.2569828   149.91477013 -126.23670816],[235.97594261 284.33036804 -43.21281195],[188.19977045 209.79808807 -71.59141481],[146.59521103 163.60851288 -90.81880331],[ 109.4118762   135.9141922  -102.53873706],[231.65181398 283.83466721 -31.23822123],[194.29417849 210.63335419 -57.9920572 ],[155.53323269 169.63535309 -72.75467813],[119.07754898 144.48746681 -79.51778769],[217.69705296 288.84725571 -22.81716853],[196.69748068 232.37577438 -46.17052138],[171.16190672 200.72664261 -57.69623637],[143.51035953 179.39945221 -62.35431075]
134,True,[2.21059599e+02 4.33017769e+02 1.18959301e-04],[173.44690204 421.06018066 -57.72113264],[157.42156148 383.19473267 -86.35287702],[ 152.00785518  339.03121948 -104.5281744 ],[ 134.57358241  301.50043488 -120.0553751 ],[219.87084389 294.25275803 -66.08275294],[195.96583843 226.54468536 -94.40963745],[ 171.82719111  183.44631195 -116.09256148],[ 150.47617435  153.22729111 -129.61765409],[230.30403614 282.48140335 -47.24994421],[196.18792534 206.5439415  -75.37191868],[162.36863852 155.46722412 -94.1277051 ],[ 129.64701891  122.33699799 -105.40087938],[228.74153137 278.5667038  -32.08538622],[200.44422626 207.33264923 -57.95489788],[169.53275442 162.29717255 -73.9070034 ],[138.44841957 130.87144852 -81.95824385],[219.27303314 281.2480545  -21.05133489],[201.57152653 228.37612152 -42.99013227],[179.59071636 194.36565399 -55.19220114],[155.38115144 168.33705902 -61.01693451]
135,True,[2.25081925e+02 4.25575218e+02 6.22124498e-04],[184.59734917 421.78939819 -85.84235072],[ 164.0650928   392.26352692 -130.87453723],[ 154.86639261  352.26589203 -161.06475234],[ 136.34535313  313.31741333 -188.63542557],[208.70646    286.74116135 -96.23559952],[ 201.30935669  210.49913406 -127.41070032],[ 185.39299965  155.60928345 -151.11240506],[ 166.75177574  112.90840149 -167.07532525],[220.84957123 277.69990921 -65.63610613],[210.55512428 199.55993652 -97.75749564],[ 188.04956675  141.13446236 -120.45065761],[ 165.43798685   96.96624756 -135.36500573],[223.34393978 275.46413422 -39.84330833],[213.47525597 205.39768219 -66.32592201],[192.48937368 155.6711483  -84.2665261 ],[171.79951072 117.72380829 -95.21458983],[218.01552773 276.76490784 -20.66642448],[211.35957241 225.06828308 -41.97086334],[197.56922007 186.34319305 -55.21954358],[182.58238792 156.49945259 -63.37567449]
136,True,[2.17773614e+02 4.28931122e+02 7.62757199e-04],[180.61761618 424.00505066 -86.56283498],[ 160.127213    394.32899475 -131.4786458 ],[ 152.770257    355.26794434 -161.96630716],[ 139.4694829   315.58433533 -190.41003942],[191.91808462 286.97317123 -91.7004025 ],[ 196.96801901  216.24481201 -127.17880726],[ 191.53096676  159.65390205 -156.16636276],[ 183.21813583  114.7237587  -175.87586761],[208.55237246 279.60390091 -63.0754602 ],[209.4223094  207.6631546  -96.62248135],[ 198.35397005  147.11112976 -121.89280629],[ 185.52942753   98.82463455 -139.51084256],[217.5626421  278.46826553 -40.5091238 ],[217.88588047 214.98756409 -67.60877967],[209.14466858 162.67461777 -84.26687479],[199.19339418 118.53813171 -95.17972112],[219.98250961 281.85340881 -25.3782624 ],[223.78150463 232.35748291 -46.69165313],[220.70507526 191.08314514 -58.81789863],[215.83499908 155.58431625 -66.90912008]
137,True,[2.21157982e+02 4.31145630e+02 7.90757340e-04],[182.46308327 428.2636261  -86.0292685 ],[ 159.40428257  400.17684937 -131.01081491],[ 149.88553047  361.69887543 -161.3247335 ],[ 135.4726696   322.47947693 -189.63035345],[189.80265856 292.16627121 -97.84371257],[ 197.3816371   217.78985977 -133.91560435],[ 193.54916811  159.84162331 -161.58448935],[ 186.67734861  114.28262711 -179.5988059 ],[209.78962183 283.17440033 -68.37508678],[ 212.97284603  209.02227402 -103.03105116],[ 202.82978296  148.39593887 -127.53701091],[ 190.32957315   98.99909973 -144.0133059 ],[222.27187157 281.08688354 -44.167732  ],[222.62476444 215.0214386  -72.06043661],[213.61820698 161.1167717  -89.56437171],[ 203.6219573   116.55864716 -100.47710538],[227.23011732 283.23385239 -26.94226384],[230.14443398 231.04141235 -48.59270632],[226.10532761 188.26211929 -61.25854254],[220.55452824 152.54696846 -69.2434895 ]
138,True,[2.10235105e+02 4.27399368e+02 9.20198563e-04],[175.19156098 429.77146149 -89.64195728],[ 152.95245409  402.86964417 -136.32678151],[ 141.51581526  366.49475098 -167.72126555],[ 126.97406888  326.82510376 -197.13326454],[ 183.24360609  291.36287689 -102.14850783],[ 192.73083687  215.53195953 -139.23463941],[ 194.4423008   157.48257637 -167.73868918],[ 192.38534689  110.46890259 -186.32143021],[194.48111773 281.20773315 -71.43485963],[ 202.67528772  205.4019928  -107.70264387],[ 199.32804108  144.00556564 -134.32895422],[ 193.80243301   92.95236588 -152.33563185],[199.09717798 277.48714447 -46.14218116],[204.71885204 208.8920784  -75.47309697],[202.73463964 154.7427845  -95.77525735],[ 199.87976074  108.08834076 -108.67482662],[197.66923428 277.23566055 -27.95920461],[204.84856367 222.48800278 -50.41428566],[206.72508001 179.64979172 -64.96254444],[208.35358858 142.78292656 -74.75760698]
139,False,,,,,,,,,,,,,,,,,,,,,
140,False,,,,,,,,,,,,,,,,,,,,,
141,False,,,,,,,,,,,,,,,,,,,,,
142,False,,,,,,,,,,,,,,,,,,,,,
143,False,,,,,,,,,,,,,,,,,,,,,
144,False,,,,,,,,,,,,,,,,,,,,,
145,False,,,,,,,,,,,,,,,,,,,,,
146,False,,,,,,,,,,,,,,,,,,,,,
147,True,[2.01522925e+02 4.01731644e+02 9.11577727e-04],[158.67772579 406.45339966 -61.58396423],[128.43531489 386.02993011 -98.1125772 ],[ 105.03908157  364.31381226 -123.18086743],[  79.82670307  350.90538025 -148.05498719],[150.65917611 289.15019989 -83.72977316],[ 157.16598988  219.13070679 -112.95321822],[ 157.80488133  167.44524002 -135.35595059],[ 157.90202022  125.42825699 -150.27891397],[172.55720258 277.18564987 -64.33569074],[176.38777256 203.18359375 -95.0684309 ],[ 176.5081501   145.05972862 -118.12337995],[ 178.08013916   98.06663513 -133.9569211 ],[188.26274872 277.16011047 -46.81917608],[196.92521095 212.02285767 -71.83074832],[204.18361187 159.96359825 -89.57529902],[ 213.78763676  117.20981598 -100.98778725],[196.69132233 283.61724854 -33.24434727],[206.61869287 238.57385635 -51.86582208],[213.08054209 204.44793701 -62.54186153],[219.70066309 174.42728043 -69.92823601]
148,False,,,,,,,,,,,,,,,,,,,,,
149,False,,,,,,,,,,,,,,,,,,,,,
150,True,[2.01739476e+02 4.04562569e+02 9.02376050e-04],[157.11261392 408.87493134 -61.10102713],[125.59117556 388.39000702 -98.09123755],[ 100.38954735  366.94503784 -123.74673843],[  73.87120128  354.85767365 -149.45735335],[149.45605516 291.25724792 -86.42418087],[ 155.86744666  218.36868286 -117.29007125],[ 155.14143705  164.86614227 -140.27292252],[ 153.96595359  121.55660629 -155.195961  ],[173.74063611 278.57622147 -67.73210227],[175.35160303 202.19787598 -98.51515532],[ 173.98798943  142.73551941 -120.44736385],[ 173.77120256   94.95162964 -135.30638337],[191.32576704 278.21950912 -50.88009953],[196.43619061 210.67995071 -76.4683789 ],[201.14979744 157.40582466 -94.45711255],[ 207.93928385  114.02223587 -105.82437873],[201.12203121 284.8352623  -37.85232872],[209.46917295 238.97901535 -57.22934425],[214.8127985  203.90283585 -68.33699405],[220.12176991 173.70914459 -75.78397036]
151,True,[2.02083120e+02 4.44372864e+02 8.51890227e-04],[148.09039235 431.02287292 -51.19020045],[115.25585175 396.79286957 -82.06427693],[  91.32134199  367.39376068 -105.59464216],[  67.3535192   361.41059875 -128.6776042 ],[146.67782307 283.11368942 -57.58422196],[151.99483037 199.02671814 -84.01777804],[ 148.9375627   144.23545837 -105.25123358],[ 147.63780713  101.95091248 -119.13917542],[167.32106924 277.19604492 -44.37862873],[169.81171489 191.0729599  -68.98877621],[170.78195572 128.29956055 -87.84714103],[ 176.79512501   80.9022522  -100.707829  ],[184.28730726 283.06779861 -34.65797603],[188.71458292 204.99969482 -52.57604957],[192.22690344 151.5807724  -66.9600606 ],[199.40395832 109.70525742 -77.00708449],[196.66623831 298.11069489 -29.74391431],[205.31144857 247.85135269 -42.04889953],[209.32935476 211.2310791  -50.75908363],[214.04278994 178.59930038 -57.46452034]
152,True,[2.02197018e+02 4.44192352e+02 7.98890896e-04],[148.32549334 431.25732422 -48.14323783],[115.86377978 396.79389954 -78.56236339],[  92.78461576  367.54013062 -102.64071465],[  66.93304539  360.90801239 -126.42073989],[148.00385356 282.10083008 -54.92057383],[153.03868175 199.10812378 -81.89760983],[ 148.08974862  144.61432457 -103.7665987 ],[ 144.36030865  102.73681641 -118.39808106],[168.53873849 276.85401917 -45.43170691],[169.97461081 191.50510788 -71.06753111],[167.53798485 129.18144226 -90.97468257],[ 169.56854582   81.96426392 -104.67529893],[185.25213003 283.40789795 -39.37801212],[188.26118231 205.40679932 -58.6551851 ],[189.34698343 151.84459686 -73.29571724],[193.63424778 108.83995056 -83.81989002],[197.2444582  299.61338043 -37.93786705],[205.81048965 249.68517303 -51.94741488],[209.38611031 212.79441833 -60.80761492],[213.28634262 179.32195663 -67.69487321]
153,True,[2.05675585e+02 4.41357422e+02 7.78792501e-04],[150.53043008 431.81911469 -49.06196952],[118.18087578 398.0141449  -78.63633335],[  94.04764652  367.30937958 -101.01614356],[  67.08746016  360.8291626  -122.75968552],[151.77729249 283.57852936 -55.9787643 ],[154.32557344 199.49825287 -79.90447104],[148.89334917 145.0001812  -98.46765876],[ 145.67234874  103.58774185 -110.46290517],[173.08816195 275.87890625 -43.24694842],[170.2310729  189.20394897 -65.43351352],[165.90735197 127.68554688 -81.63920581],[166.84591055  81.60987854 -92.44489789],[190.03521681 280.3924942  -33.69477868],[188.4949851  201.8655777  -50.19899011],[187.83312321 149.14374352 -63.12685132],[190.38519144 107.84809113 -72.09383547],[201.27105474 294.22769547 -28.67064178],[206.62688971 243.32862854 -40.19115061],[208.38165522 207.13277817 -47.99923539],[210.34861565 175.17057419 -53.81570756]
